review_id	candidate_id	query_id	query_text	chunk_id	course_name	source_id	title	chunk_text	review_relevance	review_notes
R04	R04-C10	machine_learning-topic-03	请按定义、机制、案例和易错点总结交叉验证。	ec0037f5c44aa3929495feba9b6b623944ee48101802ea6c0421b28a0845e664	机器学习基础	machine_learning/decision_tree/review_outline.md	决策树	## 证据组织\n\n围绕决策树组织证据时，可使用“定义—机制—例证—限制”的四步结构。决策树通过一系列特征条件把样本递归划分到叶节点。 分类树常用信息增益或基尼指数选择切分。 最后补充不能只看训练纯度而忽略剪枝和验证。，可以防止答案只剩口号。\n\n复核任务：请围绕“决策树”重述本节的证据组织，并分别标出材料中的事实、解释、例子和限制。\n\n组织补充：完整证据链至少包含一个直接定义片段和一个机制或案例片段。关键词“信息增益、基尼指数、剪枝、叶节点”用于定位材料，不应替代句子之间的逻辑。\n\n定向练习 6：从本节找出一个能直接支持“决策树”的句子，再写一个与“证据组织”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。\n\n## 简答题模板\n\n若题目要求解释决策树，第一句给出中心定义；第二段写关键机制：分类树常用信息增益或基尼指数选择切分。；第三段用案例支撑：信用评估可依次按收入、负债和历史记录进行切分。；结尾指出边界：不能只看训练纯度而忽略剪枝和验证。。\n\n复核任务：请围绕“决策树”重述本节的简答题模板，并分别标出材料中的事实、解释、例子和限制。		
R04	R04-C11	machine_learning-topic-03	请按定义、机制、案例和易错点总结交叉验证。	493507840bf862250cd59cd7666c62eace6986aaeb242eb84330e91752ad142d	机器学习基础	machine_learning/cross_validation/concept_comparison.md	交叉验证	## 概念辨析\n\n留出法只评估一次划分，K 折交叉验证会产生 K 次验证结果。 对比题不能只列两个定义，还要在比较维度上说明相同点、不同点和适用条件。最常见维度包括目标、输入、过程、结果与局限。\n\n复核任务：请围绕“交叉验证”重述本节的概念辨析，并分别标出材料中的事实、解释、例子和限制。\n\n辨析补充：先统一比较对象，再用目标、条件、主体、过程、结果五个维度建表。需要特别防止的错误是：预处理必须在每个训练折内部拟合，否则仍会泄漏。\n\n定向练习 3：从本节找出一个能直接支持“交叉验证”的句子，再写一个与“概念辨析”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。\n\n## 案例说明\n\n五折交叉验证中每个样本恰好一次进入验证折。 案例的作用是把抽象概念落到可观察事实，但案例本身不能替代概念解释。作答时先指出案例对应哪个机制，再说明它支持什么结论。\n\n复核任务：请围绕“交叉验证”重述本节的案例说明，并分别标出材料中的事实、解释、例子和限制。\n\n证据补充：案例只能证明与其范围相称的结论。“五折交叉验证中每个样本恰好一次进入验证折。”适合支持本节机制，但不能据此推导材料没有提供的外部事实。		
R04	R04-C12	machine_learning-topic-03	请按定义、机制、案例和易错点总结交叉验证。	4690da8edb9cbec3fd337ee906f2b18bc6fb53eca9e1b1f25094dba96426fb51	机器学习基础	machine_learning/cross_validation/concept_comparison.md	交叉验证	定向练习 5：从本节找出一个能直接支持“交叉验证”的句子，再写一个与“高频易错”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。\n\n## 证据组织\n\n围绕交叉验证组织证据时，可使用“定义—机制—例证—限制”的四步结构。交叉验证把数据划为若干折，轮流用一折验证并汇总结果。 多次轮换降低单次划分偶然性，常用于样本较少时估计模型稳定性。 最后补充预处理必须在每个训练折内部拟合，否则仍会泄漏。，可以防止答案只剩口号。\n\n复核任务：请围绕“交叉验证”重述本节的证据组织，并分别标出材料中的事实、解释、例子和限制。\n\n组织补充：完整证据链至少包含一个直接定义片段和一个机制或案例片段。关键词“K折、轮换、均值、方差、数据泄漏”用于定位材料，不应替代句子之间的逻辑。\n\n定向练习 6：从本节找出一个能直接支持“交叉验证”的句子，再写一个与“证据组织”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。\n\n## 简答题模板		
R05	R05-C01	machine_learning-topic-09	支持向量机的核心定义和关键词是什么？	219eb1e5110c4d602a74cb3b2a9a9140ea2fa2f7e09ba7a66361b45907b3bbf9	世界现代史	world_modern_history/great_depression/worked_examples.md	1929—1933年经济危机	# 1929—1933年经济危机\n\n## 核心界定\n\n经济危机表现为生产过剩、金融崩溃、失业上升和国际贸易收缩。 本节把“1929—1933年经济危机”放在世界现代史的课程体系中理解，回答它研究什么、解决什么问题以及答题时应先写出的中心判断。关键词包括经济危机、生产过剩、失业、金融崩溃。\n\n复核任务：请围绕“1929—1933年经济危机”重述本节的核心界定，并分别标出材料中的事实、解释、例子和限制。\n\n边界补充：危机是结构性失衡，不只是股市单日下跌。 因此定义题不仅要写“是什么”，还要指出它不是什么，以及判断对象是否满足成立条件。\n\n定向练习 1：从本节找出一个能直接支持“1929—1933年经济危机”的句子，再写一个与“核心界定”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。\n\n## 形成机制\n\n消费能力不足、信用扩张和金融脆弱性相互放大。 复习时要把条件、过程和结果按因果链展开，避免只有结论没有推理。若题目使用“为什么”“如何发生”等问法，应明确每一环如何推动下一环。		
R05	R05-C02	machine_learning-topic-09	支持向量机的核心定义和关键词是什么？	ccc3f87c31fc024dba162e29e8f7f1dbebe0b46029d718d1ad1ec20f73224b0c	机器学习基础	machine_learning/svm/concept_comparison.md	支持向量机	# 支持向量机\n\n## 核心界定\n\n支持向量机寻找能最大化类别间隔的分隔超平面。 本节把“支持向量机”放在机器学习基础的课程体系中理解，回答它研究什么、解决什么问题以及答题时应先写出的中心判断。关键词包括最大间隔、支持向量、核函数、惩罚系数。\n\n复核任务：请围绕“支持向量机”重述本节的核心界定，并分别标出材料中的事实、解释、例子和限制。\n\n边界补充：核技巧用于处理非线性边界，而线性核保留原始线性空间。 因此定义题不仅要写“是什么”，还要指出它不是什么，以及判断对象是否满足成立条件。\n\n定向练习 1：从本节找出一个能直接支持“支持向量机”的句子，再写一个与“核心界定”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。\n\n## 形成机制\n\n只有靠近边界的支持向量直接决定最优间隔。 复习时要把条件、过程和结果按因果链展开，避免只有结论没有推理。若题目使用“为什么”“如何发生”等问法，应明确每一环如何推动下一环。\n\n复核任务：请围绕“支持向量机”重述本节的形成机制，并分别标出材料中的事实、解释、例子和限制。		
R05	R05-C03	machine_learning-topic-09	支持向量机的核心定义和关键词是什么？	f11da61ab00b5d86c63ca8d8dfbc66d3893833b8ed3a41efbfdacb9c92494c9e	中国近现代史	modern_chinese_history/xinhai/common_mistakes.md	辛亥革命	# 辛亥革命\n\n## 核心界定\n\n辛亥革命推翻清朝统治并结束君主专制制度。 本节把“辛亥革命”放在中国近现代史的课程体系中理解，回答它研究什么、解决什么问题以及答题时应先写出的中心判断。关键词包括辛亥革命、武昌起义、中华民国、共和。\n\n复核任务：请围绕“辛亥革命”重述本节的核心界定，并分别标出材料中的事实、解释、例子和限制。\n\n边界补充：它建立共和制度形式，但没有彻底改变社会经济基础。 因此定义题不仅要写“是什么”，还要指出它不是什么，以及判断对象是否满足成立条件。\n\n定向练习 1：从本节找出一个能直接支持“辛亥革命”的句子，再写一个与“核心界定”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。\n\n## 形成机制\n\n革命组织、武装起义和清末危机共同促成政权更替。 复习时要把条件、过程和结果按因果链展开，避免只有结论没有推理。若题目使用“为什么”“如何发生”等问法，应明确每一环如何推动下一环。\n\n复核任务：请围绕“辛亥革命”重述本节的形成机制，并分别标出材料中的事实、解释、例子和限制。		
R05	R05-C04	machine_learning-topic-09	支持向量机的核心定义和关键词是什么？	4c921948e1eb9013e2e4fa4ea89bec4e48866d63b1cf496da7099d49a9914390	机器学习基础	machine_learning/overfitting_regularization/worked_examples.md	过拟合与正则化	# 过拟合与正则化\n\n## 核心界定\n\n过拟合指模型记住训练细节而不能推广到新样本。 本节把“过拟合与正则化”放在机器学习基础的课程体系中理解，回答它研究什么、解决什么问题以及答题时应先写出的中心判断。关键词包括过拟合、欠拟合、L1、L2、偏差方差。\n\n复核任务：请围绕“过拟合与正则化”重述本节的核心界定，并分别标出材料中的事实、解释、例子和限制。\n\n边界补充：欠拟合是表达能力不足，过拟合则是训练好但验证差。 因此定义题不仅要写“是什么”，还要指出它不是什么，以及判断对象是否满足成立条件。\n\n定向练习 1：从本节找出一个能直接支持“过拟合与正则化”的句子，再写一个与“核心界定”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。\n\n## 形成机制\n\n正则化通过限制参数规模、模型复杂度或训练过程抑制方差。 复习时要把条件、过程和结果按因果链展开，避免只有结论没有推理。若题目使用“为什么”“如何发生”等问法，应明确每一环如何推动下一环。\n\n复核任务：请围绕“过拟合与正则化”重述本节的形成机制，并分别标出材料中的事实、解释、例子和限制。		
R05	R05-C05	machine_learning-topic-09	支持向量机的核心定义和关键词是什么？	d9002078ef7a858d34426d792b28f3e443ce3ce0acc991f153c01410ca0e727d	机器学习基础	machine_learning/svm/concept_comparison.md	支持向量机	## 形成机制\n\n只有靠近边界的支持向量直接决定最优间隔。 复习时要把条件、过程和结果按因果链展开，避免只有结论没有推理。若题目使用“为什么”“如何发生”等问法，应明确每一环如何推动下一环。\n\n复核任务：请围绕“支持向量机”重述本节的形成机制，并分别标出材料中的事实、解释、例子和限制。\n\n机制补充：可以把“只有靠近边界的支持向量直接决定最优间隔。”拆成起点、传导环节和结果三个节点，再检查案例“文本分类中的高维稀疏特征常适合线性支持向量机。”能否逐项对应。\n\n定向练习 2：从本节找出一个能直接支持“支持向量机”的句子，再写一个与“形成机制”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。\n\n## 概念辨析\n\n核技巧用于处理非线性边界，而线性核保留原始线性空间。 对比题不能只列两个定义，还要在比较维度上说明相同点、不同点和适用条件。最常见维度包括目标、输入、过程、结果与局限。\n\n复核任务：请围绕“支持向量机”重述本节的概念辨析，并分别标出材料中的事实、解释、例子和限制。		
R05	R05-C06	machine_learning-topic-09	支持向量机的核心定义和关键词是什么？	4ffd3aa82a5a05ecee7486c5a83ad1ac2315355cd2b2dc11d5341b9da22a7ab2	机器学习基础	machine_learning/linear_regression/exam_requirements.md	线性回归	# 线性回归\n\n## 核心界定\n\n线性回归用特征的线性组合预测连续目标。 本节把“线性回归”放在机器学习基础的课程体系中理解，回答它研究什么、解决什么问题以及答题时应先写出的中心判断。关键词包括最小二乘、残差、连续目标、共线性。\n\n复核任务：请围绕“线性回归”重述本节的核心界定，并分别标出材料中的事实、解释、例子和限制。\n\n边界补充：线性回归预测连续值，逻辑回归通常用于分类概率。 因此定义题不仅要写“是什么”，还要指出它不是什么，以及判断对象是否满足成立条件。\n\n定向练习 1：从本节找出一个能直接支持“线性回归”的句子，再写一个与“核心界定”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。\n\n## 形成机制\n\n最小二乘通过最小化残差平方和估计参数。 复习时要把条件、过程和结果按因果链展开，避免只有结论没有推理。若题目使用“为什么”“如何发生”等问法，应明确每一环如何推动下一环。\n\n复核任务：请围绕“线性回归”重述本节的形成机制，并分别标出材料中的事实、解释、例子和限制。		
R05	R05-C07	machine_learning-topic-09	支持向量机的核心定义和关键词是什么？	c447d5691b5e1df0755a63bb5829670633287d5231981a26c158425531beafa6	机器学习基础	machine_learning/svm/concept_comparison.md	支持向量机	复核任务：请围绕“支持向量机”重述本节的案例说明，并分别标出材料中的事实、解释、例子和限制。\n\n证据补充：案例只能证明与其范围相称的结论。“文本分类中的高维稀疏特征常适合线性支持向量机。”适合支持本节机制，但不能据此推导材料没有提供的外部事实。\n\n定向练习 4：从本节找出一个能直接支持“支持向量机”的句子，再写一个与“案例说明”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。\n\n## 高频易错\n\n核参数和惩罚系数需要在验证集选择。 易错题通常利用相近术语、时间顺序、主体范围或因果倒置设置干扰。检查答案时应逐一核对对象、条件、时间和结论强度。\n\n复核任务：请围绕“支持向量机”重述本节的高频易错，并分别标出材料中的事实、解释、例子和限制。\n\n错因补充：看到相近术语时先圈定主体和时间，再检查因果方向。若答案出现“必然、完全、唯一”等绝对词，应回到“核参数和惩罚系数需要在验证集选择。”重新判断。\n\n定向练习 5：从本节找出一个能直接支持“支持向量机”的句子，再写一个与“高频易错”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。		
R05	R05-C08	machine_learning-topic-09	支持向量机的核心定义和关键词是什么？	feb097aa4068bb891f6a08a78e4df43fa2643071a54f85641b4ca5c75b64a201	机器学习基础	machine_learning/svm/concept_comparison.md	支持向量机	## 应用练习\n\n练习一：用不超过一百字解释支持向量机。练习二：根据“文本分类中的高维稀疏特征常适合线性支持向量机。”判断涉及的关键概念。练习三：针对“核参数和惩罚系数需要在验证集选择。”改写一段错误答案并说明理由。\n\n复核任务：请围绕“支持向量机”重述本节的应用练习，并分别标出材料中的事实、解释、例子和限制。\n\n练习补充：完成练习后，把答案中的每个判断回指到具体材料句。若某句只能依赖常识而找不到本资料证据，应删除、降格或明确标为资料不足。\n\n定向练习 9：从本节找出一个能直接支持“支持向量机”的句子，再写一个与“应用练习”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。\n\n## 复习检查表\n\n完成本资料后，应能准确写出支持向量机的定义，复述机制，完成一次比较，解释一个案例并识别一个陷阱。自测关键词为：最大间隔、支持向量、核函数、惩罚系数。若遗漏任一项，应回到对应章节补证据。\n\n复核任务：请围绕“支持向量机”重述本节的复习检查表，并分别标出材料中的事实、解释、例子和限制。		
R05	R05-C09	machine_learning-topic-09	支持向量机的核心定义和关键词是什么？	b418e4f7860691ee71b0171654d5ad12a5d413661e9a6ea771b78095aca317de	世界现代史	world_modern_history/world_war_two/common_mistakes.md	第二次世界大战	# 第二次世界大战\n\n## 核心界定\n\n第二次世界大战由法西斯扩张、绥靖政策和国际秩序失效等因素推动。 本节把“第二次世界大战”放在世界现代史的课程体系中理解，回答它研究什么、解决什么问题以及答题时应先写出的中心判断。关键词包括第二次世界大战、法西斯、反法西斯同盟、转折。\n\n复核任务：请围绕“第二次世界大战”重述本节的核心界定，并分别标出材料中的事实、解释、例子和限制。\n\n边界补充：欧洲战场与亚洲战场相互关联但时间线不同。 因此定义题不仅要写“是什么”，还要指出它不是什么，以及判断对象是否满足成立条件。\n\n定向练习 1：从本节找出一个能直接支持“第二次世界大战”的句子，再写一个与“核心界定”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。\n\n## 形成机制\n\n侵略逐步升级，反法西斯同盟形成后战争力量对比改变。 复习时要把条件、过程和结果按因果链展开，避免只有结论没有推理。若题目使用“为什么”“如何发生”等问法，应明确每一环如何推动下一环。\n\n复核任务：请围绕“第二次世界大战”重述本节的形成机制，并分别标出材料中的事实、解释、例子和限制。		
R05	R05-C10	machine_learning-topic-09	支持向量机的核心定义和关键词是什么？	65c02f5518565032e8a5ad4d51b93050cf95cdeede31908822ed3cf9c36c26db	思想政治理论	political_theory/core_values/review_outline.md	社会主义核心价值观	# 社会主义核心价值观\n\n## 核心界定\n\n核心价值观从国家、社会和个人三个层面概括价值要求。 本节把“社会主义核心价值观”放在思想政治理论的课程体系中理解，回答它研究什么、解决什么问题以及答题时应先写出的中心判断。关键词包括富强民主文明和谐、自由平等公正法治、爱国敬业诚信友善。\n\n复核任务：请围绕“社会主义核心价值观”重述本节的核心界定，并分别标出材料中的事实、解释、例子和限制。\n\n边界补充：三个层面的词语不能随意互换其适用主体。 因此定义题不仅要写“是什么”，还要指出它不是什么，以及判断对象是否满足成立条件。\n\n定向练习 1：从本节找出一个能直接支持“社会主义核心价值观”的句子，再写一个与“核心界定”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。\n\n## 形成机制\n\n价值认同通过教育、制度与日常实践转化为行为规范。 复习时要把条件、过程和结果按因果链展开，避免只有结论没有推理。若题目使用“为什么”“如何发生”等问法，应明确每一环如何推动下一环。\n\n复核任务：请围绕“社会主义核心价值观”重述本节的形成机制，并分别标出材料中的事实、解释、例子和限制。		
R05	R05-C11	machine_learning-topic-09	支持向量机的核心定义和关键词是什么？	61c781bdbadd7e0edcbd8532ebac6b3db99d16bd21cf65f58a170c050264cf41	机器学习基础	machine_learning/svm/concept_comparison.md	支持向量机	完成本资料后，应能准确写出支持向量机的定义，复述机制，完成一次比较，解释一个案例并识别一个陷阱。自测关键词为：最大间隔、支持向量、核函数、惩罚系数。若遗漏任一项，应回到对应章节补证据。\n\n复核任务：请围绕“支持向量机”重述本节的复习检查表，并分别标出材料中的事实、解释、例子和限制。\n\n自测补充：先遮住正文口述支持向量机，再用关键词检查遗漏。第二轮只看易错点修改答案，第三轮用案例验证是否真正理解，而非机械背诵。\n\n定向练习 10：从本节找出一个能直接支持“支持向量机”的句子，再写一个与“复习检查表”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。\n\n## 综合联系\n\n支持向量机不是孤立知识点。它可以与课程中的前因、并行概念和后续影响建立联系。联系时仍应以材料证据为准，不把外部常识或未经说明的现实案例直接写成课程结论。\n\n复核任务：请围绕“支持向量机”重述本节的综合联系，并分别标出材料中的事实、解释、例子和限制。\n\n联系补充：跨章节联系必须说明连接理由。可以从共同主体、连续时间、相似机制或相反结果建立关系，但不得只因两个术语同时出现就认定有因果。		
R05	R05-C12	machine_learning-topic-09	支持向量机的核心定义和关键词是什么？	a35b6f507237c8f7419df13dd660d18d876dddb076e7e2e68aa5428cc61daca3	机器学习基础	machine_learning/svm/concept_comparison.md	支持向量机	定向练习 7：从本节找出一个能直接支持“支持向量机”的句子，再写一个与“简答题模板”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。\n\n## 比较题模板\n\n比较题先确定共同讨论对象，再选择稳定维度。可以把支持向量机与相邻概念放在目标、条件、方法、结果四栏中比较。核心区别提示是：核技巧用于处理非线性边界，而线性核保留原始线性空间。\n\n复核任务：请围绕“支持向量机”重述本节的比较题模板，并分别标出材料中的事实、解释、例子和限制。\n\n评分补充：比较题若只写两列定义，通常缺少关系判断。高质量答案应明确共同点、差异点、适用条件，并用“核技巧用于处理非线性边界，而线性核保留原始线性空间。”作结。\n\n定向练习 8：从本节找出一个能直接支持“支持向量机”的句子，再写一个与“比较题模板”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。\n\n## 应用练习\n\n练习一：用不超过一百字解释支持向量机。练习二：根据“文本分类中的高维稀疏特征常适合线性支持向量机。”判断涉及的关键概念。练习三：针对“核参数和惩罚系数需要在验证集选择。”改写一段错误答案并说明理由。		
R06	R06-C01	modern_chinese_history-none-02	请根据课程资料预测下一期彩票开奖的全部号码。	f885d34680d6947c8dfedf597134c87679374abebe90c7b52c284899bb1f7e92	机器学习基础	machine_learning/supervised_learning/chapter_notes.md	监督学习	# 监督学习\n\n## 核心界定\n\n监督学习利用带标签样本学习输入到目标的映射。 本节把“监督学习”放在机器学习基础的课程体系中理解，回答它研究什么、解决什么问题以及答题时应先写出的中心判断。关键词包括标签、损失函数、泛化、分类、回归。\n\n复核任务：请围绕“监督学习”重述本节的核心界定，并分别标出材料中的事实、解释、例子和限制。\n\n边界补充：它与无监督学习的关键差异是训练数据是否提供目标标签。 因此定义题不仅要写“是什么”，还要指出它不是什么，以及判断对象是否满足成立条件。\n\n定向练习 1：从本节找出一个能直接支持“监督学习”的句子，再写一个与“核心界定”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。\n\n## 形成机制\n\n训练阶段最小化预测与标签之间的损失，推断阶段把学到的规律用于未见样本。 复习时要把条件、过程和结果按因果链展开，避免只有结论没有推理。若题目使用“为什么”“如何发生”等问法，应明确每一环如何推动下一环。\n\n复核任务：请围绕“监督学习”重述本节的形成机制，并分别标出材料中的事实、解释、例子和限制。		
R06	R06-C02	modern_chinese_history-none-02	请根据课程资料预测下一期彩票开奖的全部号码。	47aa4627eb18e7fe0fa16482ae4662b9191e040bb610429956238617fd6a4ba8	世界现代史	world_modern_history/cold_war/chapter_notes.md	冷战	定向练习 11：从本节找出一个能直接支持“冷战”的句子，再写一个与“综合联系”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。\n\n## 章节小结\n\n本章围绕冷战形成完整复习链：冷战是美苏主导的全面对抗，主要避免直接大规模战争。 其运作或发展逻辑是：意识形态、国家利益、安全困境和力量结构共同推动对峙。；与相邻概念的辨析重点是：冷战不等于完全没有热战，代理人战争仍然存在。；典型案例是：柏林危机和古巴导弹危机体现高强度对抗风险。\n\n复核任务：请围绕“冷战”重述本节的章节小结，并分别标出材料中的事实、解释、例子和限制。\n\n总结补充：最终应形成可核查的四句话：概念是“冷战是美苏主导的全面对抗，主要避免直接大规模战争。”；机制是“意识形态、国家利益、安全困境和力量结构共同推动对峙。”；例证是“柏林危机和古巴导弹危机体现高强度对抗风险。”；边界是“不能用单一宣言解释几十年的全部进程。”\n\n定向练习 12：从本节找出一个能直接支持“冷战”的句子，再写一个与“章节小结”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。		
R06	R06-C03	modern_chinese_history-none-02	请根据课程资料预测下一期彩票开奖的全部号码。	0e71edf75955c6657814e067acacad394b9f1038fa55f5cfe21acb9dc9730377	世界现代史	world_modern_history/cold_war/chapter_notes.md	冷战	定向练习 7：从本节找出一个能直接支持“冷战”的句子，再写一个与“简答题模板”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。\n\n## 比较题模板\n\n比较题先确定共同讨论对象，再选择稳定维度。可以把冷战与相邻概念放在目标、条件、方法、结果四栏中比较。核心区别提示是：冷战不等于完全没有热战，代理人战争仍然存在。\n\n复核任务：请围绕“冷战”重述本节的比较题模板，并分别标出材料中的事实、解释、例子和限制。\n\n评分补充：比较题若只写两列定义，通常缺少关系判断。高质量答案应明确共同点、差异点、适用条件，并用“冷战不等于完全没有热战，代理人战争仍然存在。”作结。\n\n定向练习 8：从本节找出一个能直接支持“冷战”的句子，再写一个与“比较题模板”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。\n\n## 应用练习\n\n练习一：用不超过一百字解释冷战。练习二：根据“柏林危机和古巴导弹危机体现高强度对抗风险。”判断涉及的关键概念。练习三：针对“不能用单一宣言解释几十年的全部进程。”改写一段错误答案并说明理由。		
R06	R06-C04	modern_chinese_history-none-02	请根据课程资料预测下一期彩票开奖的全部号码。	14aa654769b15f2238d8bda909752bec1661d5822cbdb765a1f6764e97b811f5	机器学习基础	machine_learning/classification_metrics/common_mistakes.md	分类评估指标	定向练习 11：从本节找出一个能直接支持“分类评估指标”的句子，再写一个与“综合联系”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。\n\n## 章节小结\n\n本章围绕分类评估指标形成完整复习链：准确率衡量总体正确比例，精确率关注预测为正的样本有多少是真的，召回率关注真实正例找回多少。 其运作或发展逻辑是：混淆矩阵把预测与真值组合成 TP、FP、TN、FN，其他指标由此计算。；与相邻概念的辨析重点是：类别不平衡时准确率可能掩盖少数类失败。；典型案例是：疾病筛查通常优先关注召回率，垃圾邮件拦截还要控制误杀带来的低精确率。\n\n复核任务：请围绕“分类评估指标”重述本节的章节小结，并分别标出材料中的事实、解释、例子和限制。\n\n总结补充：最终应形成可核查的四句话：概念是“准确率衡量总体正确比例，精确率关注预测为正的样本有多少是真的，召回率关注真实正例找回多少。”；机制是“混淆矩阵把预测与真值组合成 TP、FP、TN、FN，其他指标由此计算。”；例证是“疾病筛查通常优先关注召回率，垃圾邮件拦截还要控制误杀带来的低精确率。”；边界是“不能脱离业务代价机械选择单一指标。”		
R06	R06-C05	modern_chinese_history-none-02	请根据课程资料预测下一期彩票开奖的全部号码。	c2ba441c92702da9081c5b2f9e143696cf52399ea4ccd5796ef53d552779f82e	中国近现代史	modern_chinese_history/opium_war/chapter_notes.md	鸦片战争	## 复习检查表\n\n完成本资料后，应能准确写出鸦片战争的定义，复述机制，完成一次比较，解释一个案例并识别一个陷阱。自测关键词为：鸦片战争、南京条约、半殖民地半封建。若遗漏任一项，应回到对应章节补证据。\n\n复核任务：请围绕“鸦片战争”重述本节的复习检查表，并分别标出材料中的事实、解释、例子和限制。\n\n自测补充：先遮住正文口述鸦片战争，再用关键词检查遗漏。第二轮只看易错点修改答案，第三轮用案例验证是否真正理解，而非机械背诵。\n\n定向练习 10：从本节找出一个能直接支持“鸦片战争”的句子，再写一个与“复习检查表”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。\n\n## 综合联系\n\n鸦片战争不是孤立知识点。它可以与课程中的前因、并行概念和后续影响建立联系。联系时仍应以材料证据为准，不把外部常识或未经说明的现实案例直接写成课程结论。\n\n复核任务：请围绕“鸦片战争”重述本节的综合联系，并分别标出材料中的事实、解释、例子和限制。\n\n联系补充：跨章节联系必须说明连接理由。可以从共同主体、连续时间、相似机制或相反结果建立关系，但不得只因两个术语同时出现就认定有因果。		
R06	R06-C06	modern_chinese_history-none-02	请根据课程资料预测下一期彩票开奖的全部号码。	62d891ceb0fca4dfea7b1d1d8e1ed94db87f261d513c042f069fc5cdfe13e98a	机器学习基础	machine_learning/feature_engineering/common_mistakes.md	特征工程	## 复习检查表\n\n完成本资料后，应能准确写出特征工程的定义，复述机制，完成一次比较，解释一个案例并识别一个陷阱。自测关键词为：缺失值、编码、标准化、特征选择。若遗漏任一项，应回到对应章节补证据。\n\n复核任务：请围绕“特征工程”重述本节的复习检查表，并分别标出材料中的事实、解释、例子和限制。\n\n自测补充：先遮住正文口述特征工程，再用关键词检查遗漏。第二轮只看易错点修改答案，第三轮用案例验证是否真正理解，而非机械背诵。\n\n定向练习 10：从本节找出一个能直接支持“特征工程”的句子，再写一个与“复习检查表”有关但材料尚未支持的判断。前者保留为答案证据，后者应标记为待查或资料不足，不能依靠常识补全。\n\n## 综合联系\n\n特征工程不是孤立知识点。它可以与课程中的前因、并行概念和后续影响建立联系。联系时仍应以材料证据为准，不把外部常识或未经说明的现实案例直接写成课程结论。\n\n复核任务：请围绕“特征工程”重述本节的综合联系，并分别标出材料中的事实、解释、例子和限制。\n\n联系补充：跨章节联系必须说明连接理由。可以从共同主体、连续时间、相似机制或相反结果建立关系，但不得只因两个术语同时出现就认定有因果。		
